Weeklyearnings,female,age,agesquared,dropout,hsgrad,somecoll,collgrad,collplus
584,0,26,676,0,1,0,0,0
584.2,0,44,1936,0,0,1,0,0
584.5,1,42,1764,0,0,1,0,0
584.61,1,33,1089,0,0,0,1,0
584.8,0,37,1369,0,1,0,0,0
585,1,52,2704,0,1,0,0,0
585,1,46,2116,0,1,0,0,0
585,1,26,676,0,0,1,0,0
585,1,27,729,0,0,0,1,0
585,0,20,400,0,1,0,0,0
585,0,50,2500,0,1,0,0,0
585.2,1,29,841,1,0,0,0,0
585.66,0,31,961,0,1,0,0,0
586,1,30,900,0,0,1,0,0
586.5,0,54,2916,0,1,0,0,0
586.53,0,52,2704,0,1,0,0,0
586.53,1,25,625,0,0,0,1,0
587.6,0,31,961,0,0,1,0,0
587.65,1,61,3721,0,0,1,0,0
588,1,60,3600,0,1,0,0,0
588,0,24,576,0,0,0,1,0
588.46,1,31,961,0,0,1,0,0
588.8,0,47,2209,0,1,0,0,0
588.8,1,37,1369,0,0,0,1,0
589,0,48,2304,0,1,0,0,0
589.6,1,47,2209,0,0,1,0,0
589.6,1,37,1369,0,0,1,0,0
590,0,26,676,0,1,0,0,0
590,1,44,1936,0,0,1,0,0
590,1,39,1521,0,1,0,0,0
590.76,1,47,2209,0,0,1,0,0
591,1,49,2401,0,0,0,0,1
591,0,38,1444,0,1,0,0,0
591,0,54,2916,0,1,0,0,0
591.34,1,40,1600,0,0,0,1,0
591.83,1,57,3249,0,1,0,0,0
592,0,38,1444,0,0,1,0,0
592,1,39,1521,0,0,1,0,0
592.9,1,55,3025,0,1,0,0,0
593,1,50,2500,0,0,1,0,0
594.23,0,36,1296,0,0,1,0,0
594.44,1,47,2209,0,0,0,1,0
594.98,1,57,3249,0,1,0,0,0
595,1,40,1600,0,0,1,0,0
595,1,29,841,0,0,1,0,0
595,1,39,1521,0,1,0,0,0
595.84,0,38,1444,0,0,1,0,0
595.92,1,50,2500,0,0,1,0,0
596,1,55,3025,0,0,1,0,0
596,0,32,1024,1,0,0,0,0
596,0,25,625,1,0,0,0,0
596,1,59,3481,0,1,0,0,0
596,1,55,3025,0,1,0,0,0
596,1,52,2704,0,0,0,0,1
596,1,57,3249,0,0,1,0,0
596,1,38,1444,0,0,1,0,0
596,1,33,1089,0,0,1,0,0
596,1,34,1156,0,1,0,0,0
596,1,45,2025,0,0,0,1,0
596.15,1,44,1936,0,0,1,0,0
596.15,1,25,625,0,1,0,0,0
596.15,1,41,1681,0,0,1,0,0
596.15,1,45,2025,0,1,0,0,0
596.15,1,25,625,0,1,0,0,0
596.15,0,36,1296,0,0,1,0,0
596.15,1,46,2116,0,0,1,0,0
596.15,1,44,1936,0,1,0,0,0
596.15,1,32,1024,0,0,0,0,1
596.15,1,25,625,0,0,1,0,0
596.15,1,39,1521,0,0,0,1,0
596.15,0,30,900,1,0,0,0,0
596.15,1,35,1225,0,0,1,0,0
596.15,1,43,1849,0,0,0,1,0
596.15,1,23,529,0,0,0,1,0
596.15,0,39,1521,0,1,0,0,0
596.15,1,44,1936,0,0,1,0,0
596.15,1,52,2704,0,0,0,1,0
596.15,0,54,2916,0,0,0,1,0
596.15,1,42,1764,0,0,0,0,1
596.15,1,34,1156,0,1,0,0,0
596.15,1,37,1369,0,1,0,0,0
596.15,1,20,400,0,0,0,1,0
597.5,0,33,1089,0,0,0,1,0
597.6,0,46,2116,0,1,0,0,0
597.69,1,29,841,0,0,0,0,1
598,0,33,1089,0,1,0,0,0
598,0,37,1369,0,1,0,0,0
598,0,28,784,0,1,0,0,0
598,0,43,1849,0,1,0,0,0
598,0,54,2916,0,0,1,0,0
600,1,43,1849,0,0,0,1,0
600,1,40,1600,0,0,0,1,0
600,1,23,529,0,0,1,0,0
600,0,25,625,0,0,0,1,0
600,1,23,529,0,0,0,1,0
600,1,26,676,0,0,0,0,1
600,0,36,1296,0,0,0,0,1
600,1,41,1681,0,0,1,0,0
600,1,30,900,0,0,1,0,0
600,1,49,2401,0,0,0,1,0
600,1,40,1600,0,0,0,1,0
600,0,35,1225,0,1,0,0,0
600,0,39,1521,0,1,0,0,0
600,0,49,2401,0,0,0,1,0
600,0,43,1849,0,0,1,0,0
600,0,32,1024,0,1,0,0,0
600,1,42,1764,0,0,1,0,0
600,1,53,2809,0,1,0,0,0
600,0,26,676,0,1,0,0,0
600,1,46,2116,0,0,1,0,0
600,1,46,2116,0,0,1,0,0
600,0,57,3249,0,0,1,0,0
600,1,49,2401,0,1,0,0,0
600,0,31,961,0,0,1,0,0
600,1,55,3025,0,0,0,1,0
600,1,59,3481,1,0,0,0,0
600,0,41,1681,0,1,0,0,0
600,1,26,676,0,0,0,1,0
600,0,28,784,0,0,1,0,0
600,1,24,576,0,0,1,0,0
600,0,49,2401,0,1,0,0,0
600,1,37,1369,0,0,1,0,0
600,0,48,2304,0,1,0,0,0
600,1,39,1521,0,1,0,0,0
600,0,40,1600,0,0,1,0,0
600,0,21,441,0,0,1,0,0
600,1,51,2601,0,0,1,0,0
600,1,36,1296,0,1,0,0,0
600,0,40,1600,0,1,0,0,0
600,0,45,2025,0,0,1,0,0
600,1,38,1444,0,0,1,0,0
600,1,28,784,0,0,0,1,0
600,0,31,961,0,1,0,0,0
600,0,33,1089,0,0,1,0,0
600,0,34,1156,0,1,0,0,0
600,1,30,900,0,1,0,0,0
600,1,36,1296,0,0,0,1,0
600,0,39,1521,1,0,0,0,0
600,0,30,900,0,0,0,1,0
600,1,31,961,0,0,1,0,0
600,0,28,784,0,1,0,0,0
600,0,36,1296,0,1,0,0,0
600,0,52,2704,0,1,0,0,0
600,1,39,1521,0,0,0,1,0
600,0,24,576,0,0,1,0,0
600,1,51,2601,0,1,0,0,0
600,0,33,1089,0,1,0,0,0
600,1,34,1156,0,0,1,0,0
600,0,31,961,0,0,1,0,0
600,1,37,1369,0,0,1,0,0
600,1,31,961,0,0,0,1,0
600,0,40,1600,0,0,1,0,0
600,1,35,1225,0,1,0,0,0
600,1,32,1024,0,0,1,0,0
600,0,21,441,0,0,1,0,0
600,1,32,1024,0,0,0,0,1
600,0,28,784,0,0,0,0,1
600,0,28,784,0,1,0,0,0
600,1,50,2500,0,1,0,0,0
600,0,47,2209,0,0,1,0,0
600,1,53,2809,0,0,1,0,0
600,0,52,2704,0,0,1,0,0
600,0,53,2809,0,0,1,0,0
600,0,46,2116,0,1,0,0,0
600,0,32,1024,0,0,1,0,0
600,1,37,1369,0,0,0,1,0
600,0,55,3025,0,1,0,0,0
600,1,58,3364,0,1,0,0,0
600,0,40,1600,0,0,1,0,0
600,0,53,2809,0,0,1,0,0
600,1,50,2500,0,1,0,0,0
600,1,64,4096,0,0,1,0,0
600,0,55,3025,0,1,0,0,0
600,1,35,1225,0,0,1,0,0
600,1,48,2304,0,0,1,0,0
600,0,56,3136,0,1,0,0,0
600,0,37,1369,1,0,0,0,0
600,0,64,4096,0,1,0,0,0
600,0,30,900,0,0,0,1,0
600,1,26,676,0,0,1,0,0
600,1,54,2916,0,1,0,0,0
600,1,36,1296,0,0,0,0,1
600,1,35,1225,0,1,0,0,0
600,0,55,3025,0,1,0,0,0
600,1,39,1521,0,1,0,0,0
600,1,26,676,0,0,0,1,0
600,1,35,1225,0,0,0,1,0
600,1,63,3969,1,0,0,0,0
600,1,56,3136,0,0,1,0,0
600,0,26,676,0,1,0,0,0
600,1,30,900,0,0,0,1,0
600,1,59,3481,0,0,0,0,1
600,0,51,2601,0,1,0,0,0
600,1,29,841,0,0,1,0,0
600,0,56,3136,0,1,0,0,0
600,1,57,3249,0,1,0,0,0
600,0,40,1600,0,1,0,0,0
600,0,41,1681,0,1,0,0,0
600,0,36,1296,0,1,0,0,0
600,0,42,1764,0,0,1,0,0
600,1,36,1296,0,0,1,0,0
600,0,39,1521,0,1,0,0,0
600,0,32,1024,0,1,0,0,0
600,0,58,3364,0,0,1,0,0
600,0,35,1225,0,0,0,0,1
600,0,22,484,0,0,1,0,0
600,0,32,1024,0,0,1,0,0
600,0,23,529,0,0,1,0,0
600,0,22,484,0,0,1,0,0
600,1,22,484,0,1,0,0,0
600,0,32,1024,1,0,0,0,0
600,0,39,1521,0,0,0,1,0
600,0,56,3136,0,1,0,0,0
600,1,52,2704,0,0,1,0,0
600,0,28,784,0,0,0,1,0
600,0,24,576,0,1,0,0,0
600,0,41,1681,0,1,0,0,0
600,1,43,1849,0,1,0,0,0
600,0,49,2401,0,0,0,0,1
600,0,37,1369,0,1,0,0,0
600,1,46,2116,0,0,1,0,0
600,0,49,2401,1,0,0,0,0
600,0,44,1936,0,0,1,0,0
600,1,42,1764,0,0,1,0,0
600,0,28,784,0,0,0,1,0
600,0,40,1600,0,1,0,0,0
600,0,42,1764,0,1,0,0,0
600,1,44,1936,0,1,0,0,0
600,0,52,2704,1,0,0,0,0
600,1,39,1521,0,0,1,0,0
600,0,46,2116,0,1,0,0,0
600,1,42,1764,0,0,1,0,0
600,0,49,2401,1,0,0,0,0
600,0,42,1764,0,1,0,0,0
600,1,39,1521,0,0,1,0,0
600,0,23,529,0,0,1,0,0
600,0,24,576,0,0,1,0,0
600,0,34,1156,0,1,0,0,0
600,0,61,3721,0,1,0,0,0
600,0,49,2401,0,1,0,0,0
600,0,28,784,0,0,1,0,0
600,0,29,841,1,0,0,0,0
600,1,53,2809,0,0,1,0,0
600,1,39,1521,0,0,1,0,0
600,1,33,1089,0,0,1,0,0
600,1,35,1225,0,0,0,0,1
600,1,49,2401,0,0,0,1,0
600,1,25,625,0,1,0,0,0
600,0,43,1849,0,1,0,0,0
600,0,28,784,0,0,0,1,0
600,1,41,1681,0,0,1,0,0
600,0,28,784,0,1,0,0,0
600,1,59,3481,0,0,1,0,0
600,1,24,576,0,0,1,0,0
600,0,37,1369,0,0,0,1,0
600,0,47,2209,0,0,1,0,0
600,1,44,1936,0,1,0,0,0
600,0,34,1156,0,1,0,0,0
600,1,46,2116,0,0,1,0,0
600,0,19,361,0,1,0,0,0
600,1,36,1296,0,0,1,0,0
600,0,44,1936,0,0,0,1,0
600,1,44,1936,0,1,0,0,0
600,1,31,961,0,1,0,0,0
600,1,53,2809,0,0,1,0,0
600,0,48,2304,0,1,0,0,0
600,1,27,729,0,0,0,1,0
600,1,44,1936,0,0,1,0,0
600,0,35,1225,0,0,0,1,0
600,1,31,961,0,1,0,0,0
600,0,28,784,0,1,0,0,0
600,1,34,1156,0,0,1,0,0
600,0,41,1681,0,1,0,0,0
600,1,50,2500,0,0,1,0,0
600,0,52,2704,0,1,0,0,0
600,0,26,676,0,0,1,0,0
600,1,44,1936,0,0,0,0,1
600,0,30,900,0,0,1,0,0
600,0,52,2704,0,0,0,1,0
600,1,37,1369,0,1,0,0,0
600,0,43,1849,0,0,1,0,0
600,0,48,2304,0,1,0,0,0
600,0,42,1764,0,1,0,0,0
600,0,50,2500,0,1,0,0,0
600,1,45,2025,0,0,1,0,0
600,1,41,1681,0,1,0,0,0
600,0,59,3481,0,1,0,0,0
600,1,56,3136,0,1,0,0,0
600,1,30,900,0,0,0,1,0
600,1,49,2401,0,0,0,1,0
600,0,42,1764,0,1,0,0,0
600,0,31,961,1,0,0,0,0
600,0,38,1444,0,0,1,0,0
600,0,32,1024,0,0,1,0,0
600,1,47,2209,0,0,1,0,0
600,1,40,1600,0,1,0,0,0
600,1,54,2916,0,0,0,0,1
600,1,22,484,0,0,1,0,0
600,0,65,4225,0,1,0,0,0
600,0,29,841,0,0,1,0,0
600,0,49,2401,0,1,0,0,0
600,1,36,1296,0,0,1,0,0
600,0,35,1225,0,0,1,0,0
600,1,48,2304,0,1,0,0,0
600,0,45,2025,0,0,1,0,0
600,1,46,2116,0,1,0,0,0
600,1,44,1936,0,0,1,0,0
600,0,32,1024,0,0,0,1,0
601,0,24,576,1,0,0,0,0
601.5,0,58,3364,0,0,0,1,0
602,1,46,2116,0,0,1,0,0
602.88,0,37,1369,0,1,0,0,0
603,0,22,484,0,0,0,1,0
603.2,1,48,2304,0,1,0,0,0
603.5,0,23,529,0,0,0,1,0
604.1,1,45,2025,0,0,0,1,0
605,0,23,529,0,0,0,1,0
605,0,46,2116,0,0,1,0,0
605,0,26,676,0,1,0,0,0
605.4,0,46,2116,0,1,0,0,0
605.5,0,22,484,0,0,1,0,0
605.76,1,26,676,0,0,0,1,0
605.76,0,31,961,0,0,0,1,0
605.76,0,24,576,0,0,0,1,0
605.76,0,34,1156,0,1,0,0,0
605.76,0,25,625,0,0,1,0,0
605.76,1,38,1444,0,0,1,0,0
605.76,1,35,1225,0,0,0,0,1
605.76,0,47,2209,0,0,1,0,0
606,0,53,2809,0,0,0,1,0
606,0,38,1444,0,1,0,0,0
606,0,56,3136,0,1,0,0,0
606.8,1,33,1089,0,1,0,0,0
606.8,0,29,841,0,1,0,0,0
606.8,1,25,625,0,0,1,0,0
607.5,0,35,1225,0,1,0,0,0
608,1,26,676,0,0,1,0,0
608,0,42,1764,0,0,0,1,0
608,1,55,3025,0,1,0,0,0
608.8,0,45,2025,0,0,1,0,0
609.5,0,61,3721,0,1,0,0,0
610,0,20,400,0,1,0,0,0
610,1,46,2116,0,0,0,1,0
610,0,52,2704,0,1,0,0,0
610,1,41,1681,0,1,0,0,0
610.28,1,64,4096,0,1,0,0,0
610.75,0,40,1600,0,1,0,0,0
611,0,42,1764,0,0,1,0,0
611.2,1,42,1764,0,0,0,1,0
611.53,1,39,1521,0,0,0,1,0
611.53,0,65,4225,0,0,1,0,0
611.53,1,59,3481,0,1,0,0,0
612,1,45,2025,0,1,0,0,0
612,0,23,529,0,0,1,0,0
612.4,0,41,1681,0,0,1,0,0
612.5,0,24,576,0,0,0,1,0
612.5,1,43,1849,0,0,0,0,1
612.5,1,41,1681,0,0,1,0,0
612.69,0,38,1444,0,1,0,0,0
613,1,41,1681,0,0,0,0,1
613.2,0,46,2116,0,1,0,0,0
613.46,1,37,1369,0,0,0,0,1
613.5,1,50,2500,0,0,0,1,0
614.6,0,44,1936,0,0,1,0,0
615,0,25,625,0,0,1,0,0
615,0,41,1681,0,0,1,0,0
615,0,27,729,0,0,0,1,0
615,1,44,1936,0,0,0,1,0
615,1,37,1369,0,1,0,0,0
615,1,59,3481,0,1,0,0,0
615,1,45,2025,0,0,0,1,0
615,0,53,2809,0,0,0,1,0
615,0,22,484,0,0,0,1,0
615,0,33,1089,0,1,0,0,0
615,1,54,2916,0,0,0,0,1
615,1,44,1936,0,0,0,1,0
615,0,33,1089,0,0,1,0,0
615,1,45,2025,0,1,0,0,0
615,0,36,1296,0,0,0,1,0
615,1,40,1600,0,0,0,1,0
615,1,54,2916,0,0,0,0,1
615,1,47,2209,0,0,0,0,1
615.2,1,52,2704,0,0,1,0,0
615.23,1,51,2601,0,0,0,0,1
615.23,1,28,784,0,0,0,1,0
615.38,0,45,2025,0,0,1,0,0
615.38,1,33,1089,0,0,0,1,0
615.38,0,31,961,0,0,0,1,0
615.38,1,38,1444,0,1,0,0,0
615.38,1,42,1764,0,0,0,1,0
615.38,1,49,2401,0,1,0,0,0
615.38,0,40,1600,0,0,0,1,0
615.38,1,38,1444,0,1,0,0,0
615.38,1,27,729,0,0,1,0,0
615.38,0,27,729,0,0,0,1,0
615.38,1,34,1156,0,0,0,0,1
615.38,1,52,2704,0,0,0,0,1
615.38,1,35,1225,0,0,0,0,1
615.38,0,26,676,0,0,0,1,0
615.38,0,54,2916,0,1,0,0,0
615.38,1,28,784,0,0,1,0,0
615.38,1,55,3025,0,0,1,0,0
615.38,1,49,2401,0,0,1,0,0
615.38,0,29,841,0,0,0,1,0
615.38,0,45,2025,0,0,1,0,0
615.38,1,53,2809,0,0,1,0,0
615.38,1,34,1156,0,1,0,0,0
615.38,1,44,1936,0,0,1,0,0
615.38,1,59,3481,0,1,0,0,0
615.38,1,24,576,0,0,1,0,0
615.38,1,42,1764,0,0,1,0,0
615.38,0,20,400,0,1,0,0,0
615.38,1,33,1089,0,0,1,0,0
615.38,1,47,2209,0,0,0,0,1
615.38,1,31,961,0,0,1,0,0
615.38,0,28,784,0,0,1,0,0
615.38,1,37,1369,0,0,1,0,0
615.38,0,51,2601,0,0,1,0,0
615.38,1,32,1024,0,1,0,0,0
615.38,1,54,2916,0,1,0,0,0
615.38,0,49,2401,0,0,1,0,0
615.38,0,57,3249,0,0,1,0,0
615.38,0,31,961,0,0,0,0,1
615.38,1,61,3721,0,1,0,0,0
615.38,0,34,1156,0,1,0,0,0
615.38,1,30,900,0,0,1,0,0
615.38,1,55,3025,0,1,0,0,0
615.38,0,22,484,0,0,0,1,0
615.38,1,36,1296,0,0,0,1,0
615.38,0,37,1369,0,1,0,0,0
615.38,0,35,1225,0,0,1,0,0
615.38,1,48,2304,0,0,1,0,0
615.38,0,27,729,0,1,0,0,0
615.38,0,63,3969,0,1,0,0,0
615.38,1,44,1936,0,0,0,1,0
615.38,0,42,1764,0,1,0,0,0
615.38,0,31,961,0,0,1,0,0
615.38,0,50,2500,0,0,1,0,0
615.38,1,31,961,0,0,0,1,0
615.38,0,26,676,0,0,1,0,0
615.38,0,27,729,0,0,1,0,0
615.38,0,26,676,0,0,1,0,0
615.38,1,34,1156,0,1,0,0,0
615.38,1,28,784,0,0,0,1,0
615.38,1,23,529,0,0,0,1,0
615.38,0,41,1681,0,0,0,0,1
615.38,0,25,625,0,0,1,0,0
615.46,1,46,2116,0,1,0,0,0
615.6,1,37,1369,0,0,1,0,0
616,0,41,1681,0,1,0,0,0
616.16,1,36,1296,0,0,1,0,0
616.4,1,27,729,0,0,1,0,0
616.8,1,36,1296,0,0,1,0,0
617.5,0,22,484,0,0,1,0,0
617.5,1,45,2025,0,0,1,0,0
618.2,0,42,1764,0,0,0,1,0
618.4,1,28,784,0,0,0,1,0
618.4,0,20,400,1,0,0,0,0
618.5,1,46,2116,0,0,1,0,0
619.2,0,55,3025,1,0,0,0,0
620,0,42,1764,1,0,0,0,0
620,0,46,2116,0,1,0,0,0
620,0,38,1444,0,1,0,0,0
620,0,35,1225,0,1,0,0,0
620,1,34,1156,0,0,0,0,1
620,0,29,841,0,0,0,0,1
620.25,0,32,1024,0,0,1,0,0
621,0,62,3844,0,1,0,0,0
621.2,0,29,841,0,0,1,0,0
621.5,0,49,2401,1,0,0,0,0
622.6,0,60,3600,0,1,0,0,0
623,1,46,2116,0,0,0,1,0
623,0,26,676,0,1,0,0,0
623.07,1,53,2809,0,0,0,1,0
623.07,1,53,2809,0,0,0,1,0
623.07,0,27,729,0,0,0,1,0
623.07,1,44,1936,0,1,0,0,0
623.07,0,39,1521,0,0,0,1,0
624,0,35,1225,0,0,1,0,0
624,0,30,900,0,0,0,1,0
624,0,38,1444,0,0,1,0,0
624,0,25,625,1,0,0,0,0
624,0,29,841,0,0,1,0,0
624,0,27,729,0,0,0,1,0
624,0,28,784,0,1,0,0,0
624.8,0,47,2209,0,1,0,0,0
624.8,0,45,2025,0,0,1,0,0
625,0,34,1156,0,0,0,1,0
625,1,35,1225,0,0,0,0,1
625,0,47,2209,0,1,0,0,0
625,0,29,841,0,0,0,0,1
625,1,39,1521,0,0,0,0,1
625,1,29,841,0,0,0,1,0
625,1,39,1521,0,0,0,1,0
625,1,37,1369,0,0,0,1,0
625,0,59,3481,0,1,0,0,0
625,0,32,1024,0,1,0,0,0
625,0,37,1369,1,0,0,0,0
625,0,54,2916,0,1,0,0,0
625,0,50,2500,0,0,0,0,1
625,1,27,729,0,0,0,0,1
625,1,48,2304,0,0,0,0,1
625,0,25,625,0,0,0,1,0
625,1,48,2304,0,0,1,0,0
625,1,34,1156,0,0,1,0,0
625,0,27,729,0,0,0,1,0
625,1,45,2025,0,0,1,0,0
625,0,56,3136,0,1,0,0,0
625,0,23,529,0,0,0,1,0
625,0,25,625,0,0,1,0,0
625,0,34,1156,0,0,0,1,0
625,0,46,2116,0,0,1,0,0
627.45,0,23,529,0,0,0,1,0
627.5,0,58,3364,0,0,1,0,0
627.5,1,25,625,1,0,0,0,0
627.5,0,57,3249,0,1,0,0,0
627.69,1,41,1681,0,0,0,1,0
628,0,49,2401,0,0,1,0,0
628,1,43,1849,0,0,1,0,0
628.4,1,35,1225,0,1,0,0,0
628.4,1,48,2304,0,0,1,0,0
629,1,49,2401,0,0,0,1,0
629,1,45,2025,0,0,0,1,0
629.42,1,47,2209,0,1,0,0,0
629.5,1,44,1936,0,0,0,1,0
629.76,1,42,1764,0,0,0,1,0
630,1,35,1225,0,0,1,0,0
630,1,48,2304,0,1,0,0,0
630,0,26,676,0,1,0,0,0
630,1,56,3136,0,0,1,0,0
630,0,38,1444,0,1,0,0,0
630,0,55,3025,0,0,1,0,0
630,1,55,3025,0,1,0,0,0
630,1,58,3364,0,1,0,0,0
630,0,26,676,1,0,0,0,0
630,0,24,576,1,0,0,0,0
630,1,46,2116,0,1,0,0,0
630,0,41,1681,0,1,0,0,0
630,0,24,576,0,1,0,0,0
630,0,32,1024,0,1,0,0,0
630.9,0,42,1764,0,0,1,0,0
631.5,0,39,1521,0,1,0,0,0
631.5,0,42,1764,0,1,0,0,0
631.6,0,34,1156,0,0,1,0,0
632,0,52,2704,0,1,0,0,0
632.5,0,44,1936,1,0,0,0,0
634,1,48,2304,0,0,0,0,1
634,1,46,2116,0,0,0,0,1
634,0,57,3249,0,0,0,0,1
634,1,47,2209,0,0,0,0,1
634,0,29,841,0,1,0,0,0
634,1,42,1764,0,0,0,1,0
634,1,36,1296,0,0,0,1,0
634,0,37,1369,0,0,1,0,0
634,1,48,2304,0,1,0,0,0
634,0,51,2601,0,0,1,0,0
634,0,47,2209,0,0,1,0,0
634,1,33,1089,0,1,0,0,0
634,0,30,900,0,1,0,0,0
634,1,42,1764,0,1,0,0,0
634.4,0,31,961,0,1,0,0,0
634.5,0,39,1521,1,0,0,0,0
634.56,0,34,1156,0,0,0,1,0
634.61,0,47,2209,0,0,1,0,0
634.61,0,28,784,0,0,0,1,0
634.61,0,60,3600,0,0,1,0,0
634.61,1,31,961,0,0,0,0,1
634.61,0,26,676,0,0,1,0,0
634.61,1,27,729,0,0,0,1,0
634.61,0,32,1024,0,1,0,0,0
634.61,0,64,4096,0,0,0,0,1
634.61,1,46,2116,0,0,1,0,0
634.61,0,31,961,0,0,1,0,0
634.61,1,26,676,0,0,0,0,1
634.61,1,50,2500,0,0,0,0,1
634.61,1,25,625,0,0,0,1,0
634.61,0,45,2025,0,1,0,0,0
634.61,0,49,2401,0,1,0,0,0
634.61,0,30,900,0,0,0,1,0
634.61,1,52,2704,0,0,1,0,0
634.61,1,58,3364,0,0,1,0,0
634.61,1,31,961,0,0,0,0,1
634.61,1,37,1369,0,0,0,1,0
634.61,1,27,729,0,0,1,0,0
634.61,1,38,1444,0,1,0,0,0
634.61,0,35,1225,0,0,0,1,0
634.61,1,27,729,0,0,0,1,0
634.61,0,39,1521,0,0,1,0,0
634.61,0,36,1296,0,1,0,0,0
634.61,1,28,784,0,1,0,0,0
634.61,1,25,625,0,0,0,1,0
634.61,0,31,961,0,0,1,0,0
634.61,0,36,1296,0,1,0,0,0
634.61,0,32,1024,0,0,0,1,0
634.61,0,29,841,0,1,0,0,0
634.61,1,36,1296,0,0,1,0,0
634.8,0,39,1521,0,1,0,0,0
635,0,23,529,0,1,0,0,0
635,1,39,1521,0,1,0,0,0
635,1,42,1764,0,0,1,0,0
635,0,40,1600,0,0,1,0,0
635,1,36,1296,0,1,0,0,0
635.6,1,43,1849,0,0,0,1,0
636,1,38,1444,0,1,0,0,0
636.36,1,26,676,0,0,0,1,0
636.4,1,35,1225,0,0,1,0,0
637.38,1,33,1089,0,0,0,0,1
637.5,1,45,2025,0,1,0,0,0
638,1,45,2025,0,1,0,0,0
638,1,49,2401,0,1,0,0,0
638,1,45,2025,0,0,0,1,0
638,1,50,2500,0,1,0,0,0
638,0,51,2601,0,1,0,0,0
638.07,1,40,1600,0,0,0,0,1
638.4,1,35,1225,0,0,1,0,0
639,0,40,1600,0,0,1,0,0
640,0,48,2304,0,1,0,0,0
640,0,47,2209,0,0,1,0,0
640,0,43,1849,0,1,0,0,0
640,0,38,1444,0,1,0,0,0
640,0,56,3136,0,0,1,0,0
640,1,37,1369,0,0,0,1,0
640,1,30,900,0,0,1,0,0
640,1,57,3249,0,0,1,0,0
640,0,26,676,0,1,0,0,0
640,0,57,3249,1,0,0,0,0
640,0,56,3136,0,1,0,0,0
640,0,31,961,0,0,1,0,0
640,0,40,1600,0,1,0,0,0
640,1,56,3136,0,1,0,0,0
640,0,48,2304,0,0,1,0,0
640,0,53,2809,0,1,0,0,0
640,0,31,961,0,1,0,0,0
640,1,40,1600,0,0,1,0,0
640,0,45,2025,1,0,0,0,0
640,0,36,1296,0,0,0,1,0
640,1,45,2025,0,1,0,0,0
640,0,31,961,0,1,0,0,0
640,0,42,1764,0,0,1,0,0
640,0,45,2025,0,1,0,0,0
640,1,43,1849,0,1,0,0,0
640,1,58,3364,0,1,0,0,0
640,0,37,1369,0,1,0,0,0
640,1,45,2025,0,0,1,0,0
640,1,54,2916,0,0,1,0,0
640,1,43,1849,0,1,0,0,0
640,1,45,2025,0,0,1,0,0
640,0,41,1681,0,1,0,0,0
640,0,55,3025,1,0,0,0,0
640,0,18,324,0,1,0,0,0
640,0,44,1936,0,1,0,0,0
640,0,24,576,0,0,0,1,0
640,0,24,576,0,1,0,0,0
640,0,61,3721,0,1,0,0,0
640,0,33,1089,1,0,0,0,0
640,1,61,3721,0,0,1,0,0
640,0,32,1024,1,0,0,0,0
640,1,48,2304,0,1,0,0,0
640,0,27,729,0,1,0,0,0
642,1,38,1444,0,1,0,0,0
642,1,41,1681,0,1,0,0,0
642,1,65,4225,0,0,1,0,0
642,1,43,1849,0,1,0,0,0
642,1,48,2304,0,1,0,0,0
642,0,45,2025,0,1,0,0,0
642.85,0,55,3025,0,0,1,0,0
644,0,50,2500,1,0,0,0,0
644,0,31,961,0,0,1,0,0
644,0,29,841,0,0,1,0,0
644.4,1,46,2116,0,1,0,0,0
644.4,1,36,1296,0,0,1,0,0
644.8,0,45,2025,0,1,0,0,0
645,0,35,1225,0,0,1,0,0
645,1,39,1521,0,0,1,0,0
645,1,37,1369,0,0,1,0,0
645,1,46,2116,0,0,1,0,0
645,1,39,1521,0,0,1,0,0
645,0,36,1296,0,1,0,0,0
645,1,39,1521,0,0,0,0,1
645,1,23,529,0,0,0,1,0
645,0,38,1444,0,1,0,0,0
645,1,42,1764,0,1,0,0,0
645,1,36,1296,0,1,0,0,0
645,1,22,484,0,0,0,1,0
645.65,0,50,2500,0,0,1,0,0
645.75,0,44,1936,0,0,0,1,0
646,1,40,1600,0,1,0,0,0
646,1,36,1296,0,1,0,0,0
646,1,23,529,0,0,0,1,0
646,1,30,900,0,1,0,0,0
646.15,0,43,1849,0,0,1,0,0
646.15,0,47,2209,0,0,1,0,0
646.15,1,23,529,0,0,0,0,1
646.15,0,53,2809,0,1,0,0,0
646.15,0,30,900,0,1,0,0,0
646.15,0,26,676,0,0,0,1,0
646.4,0,51,2601,0,0,1,0,0
646.5,1,38,1444,0,1,0,0,0
647.5,1,35,1225,0,0,1,0,0
647.6,1,34,1156,0,1,0,0,0
648,1,36,1296,0,1,0,0,0
648,0,42,1764,0,0,1,0,0
648.4,0,56,3136,0,0,1,0,0
649.5,0,25,625,0,1,0,0,0
650,0,31,961,0,0,1,0,0
650,0,56,3136,1,0,0,0,0
650,1,33,1089,0,0,1,0,0
650,0,56,3136,0,0,0,1,0
650,0,25,625,0,0,0,1,0
650,0,43,1849,0,1,0,0,0
650,1,29,841,0,0,1,0,0
650,0,22,484,0,1,0,0,0
650,1,25,625,0,0,0,1,0
650,0,38,1444,0,1,0,0,0
650,0,33,1089,0,0,1,0,0
650,1,37,1369,0,1,0,0,0
650,0,37,1369,0,0,1,0,0
650,1,49,2401,0,1,0,0,0
